customer_id,full_name,gender,age,segment,city,province,join_date
C102283,Customer 2283,Male,50,Silver,Jakarta,Jakarta,2020-10-13
C102284,Customer 2284,Male,30,Bronze,Madiun,East Java,2020-10-03
C102285,Customer 2285,Male,23,Gold,Bekasi,West Java,2021-01-21
C102286,Customer 2286,Female,37,Bronze,Medan,Sumatra,2023-11-06
C102287,Customer 2287,Male,23,Silver,Bogor,West Java,2021-03-25
C102288,Customer 2288,Male,68,Bronze,Surabaya,East Java,2020-10-17
C102289,Customer 2289,Male,53,Priority,Jakarta,Jakarta,2023-04-07
C102290,Customer 2290,Female,48,Silver,Madiun,East Java,2021-03-18
C102291,Customer 2291,Male,43,Silver,Bekasi,West Java,2021-10-17
C102292,Customer 2292,Male,41,Bronze,Makassar,Sulawesi,2023-04-22
C102293,Customer 2293,Male,21,Bronze,Banjarmasin,Kalimantan,2022-12-04
C102294,Customer 2294,Male,63,Bronze,Denpasar,Bali,2022-04-06
C102295,Customer 2295,Male,25,Silver,Cimahi,West Java,2023-07-15
C102296,Customer 2296,Male,61,Silver,Bogor,West Java,2021-04-20
C102297,Customer 2297,Male,44,Gold,Yogyakarta,Yogyakarta,2020-09-09
C102298,Customer 2298,Male,74,Bronze,Bogor,West Java,2023-11-20
C102299,Customer 2299,Male,40,Silver,Banjarmasin,Kalimantan,2020-10-15
C102300,Customer 2300,Female,74,Bronze,Denpasar,Bali,2023-05-20
C102301,Customer 2301,Female,35,Bronze,Manado,Sulawesi,2022-09-26
C102302,Customer 2302,Male,50,Bronze,Jakarta,Jakarta,2020-01-21
C102303,Customer 2303,Male,33,Bronze,Pontianak,Kalimantan,2020-11-11
C102304,Customer 2304,Female,58,Bronze,Jakarta,Jakarta,2021-07-17
C102305,Customer 2305,Male,47,Bronze,Banjarmasin,Kalimantan,2023-12-17
C102306,Customer 2306,Male,51,Gold,Serang,Banten,2023-06-10
C102307,Customer 2307,Female,47,Bronze,Surabaya,East Java,2020-05-02
C102308,Customer 2308,Male,70,Priority,Semarang,Central Java,2022-05-23
C102309,Customer 2309,Male,74,Silver,Pekanbaru,Sumatra,2022-08-17
C102310,Customer 2310,Male,68,Gold,Semarang,Central Java,2020-08-01
C102311,Customer 2311,Female,28,Gold,Jakarta,Jakarta,2022-04-18
C102312,Customer 2312,Male,64,Silver,Surakarta,Central Java,2021-10-08
C102313,Customer 2313,Female,41,Silver,Jakarta,Jakarta,2022-08-25
C102314,Customer 2314,Female,51,Bronze,Bogor,West Java,2021-12-30
C102315,Customer 2315,Male,24,Priority,Cimahi,West Java,2021-08-22
C102316,Customer 2316,Male,42,Bronze,Jakarta,Jakarta,2022-03-02
C102317,Customer 2317,Male,24,Gold,Yogyakarta,Yogyakarta,2020-02-09
C102318,Customer 2318,Male,61,Bronze,Banjarmasin,Kalimantan,2022-01-21
C102319,Customer 2319,Male,72,Bronze,Manado,Sulawesi,2023-09-17
C102320,Customer 2320,Female,51,Bronze,Makassar,Sulawesi,2022-07-31
C102321,Customer 2321,Female,29,Bronze,Tangerang,Banten,2021-10-09
C102322,Customer 2322,Female,58,Silver,Surakarta,Central Java,2020-06-30
C102323,Customer 2323,Male,34,Bronze,Semarang,Central Java,2020-09-21
C102324,Customer 2324,Female,26,Silver,Jakarta,Jakarta,2022-02-09
C102325,Customer 2325,Female,48,Silver,Jakarta,Jakarta,2022-05-12
C102326,Customer 2326,Female,66,Bronze,Denpasar,Bali,2021-03-07
C102327,Customer 2327,Male,22,Priority,Pekanbaru,Sumatra,2023-05-04
C102328,Customer 2328,Female,38,Bronze,Malang,East Java,2021-05-23
C102329,Customer 2329,Male,29,Bronze,Madiun,East Java,2021-03-22
C102330,Customer 2330,Male,47,Silver,Bogor,West Java,2021-06-11
C102331,Customer 2331,Male,48,Gold,Serang,Banten,2023-05-10
C102332,Customer 2332,Female,34,Gold,Cimahi,West Java,2022-05-24
C102333,Customer 2333,Female,54,Bronze,Banjarmasin,Kalimantan,2023-03-02
C102334,Customer 2334,Male,25,Bronze,Jakarta,Jakarta,2023-03-08
C102335,Customer 2335,Male,31,Gold,Denpasar,Bali,2021-10-30
C102336,Customer 2336,Male,66,Silver,Bandung,West Java,2022-04-26
C102337,Customer 2337,Male,57,Bronze,Bogor,West Java,2020-03-10
C102338,Customer 2338,Male,32,Bronze,Bandung,West Java,2022-03-26
C102339,Customer 2339,Male,48,Priority,Cimahi,West Java,2022-11-04
C102340,Customer 2340,Female,38,Silver,Yogyakarta,Yogyakarta,2023-05-20
C102341,Customer 2341,Male,22,Bronze,Yogyakarta,Yogyakarta,2022-12-19
C102342,Customer 2342,Male,27,Priority,Tegal,Central Java,2023-06-29
C102343,Customer 2343,Male,27,Silver,Madiun,East Java,2021-03-21
C102344,Customer 2344,Female,74,Bronze,Bogor,West Java,2022-10-22
C102345,Customer 2345,Female,39,Bronze,Bekasi,West Java,2023-09-21
C102346,Customer 2346,Female,66,Silver,Yogyakarta,Yogyakarta,2020-01-19
C102347,Customer 2347,Male,23,Priority,Bogor,West Java,2021-07-14
C102348,Customer 2348,Female,70,Priority,Surabaya,East Java,2023-01-06
C102349,Customer 2349,Male,40,Silver,Tangerang,Banten,2021-04-16
C102350,Customer 2350,Female,22,Bronze,Tegal,Central Java,2020-01-28
C102351,Customer 2351,Female,64,Silver,Madiun,East Java,2021-07-13
C102352,Customer 2352,Female,27,Bronze,Denpasar,Bali,2021-08-30
C102353,Customer 2353,Female,42,Bronze,Makassar,Sulawesi,2023-04-03
C102354,Customer 2354,Female,35,Silver,Tangerang,Banten,2021-04-02
C102355,Customer 2355,Male,32,Gold,Bekasi,West Java,2022-08-02
C102356,Customer 2356,Female,22,Bronze,Malang,East Java,2023-04-14
C102357,Customer 2357,Male,67,Bronze,Palembang,Sumatra,2022-09-10
C102358,Customer 2358,Female,28,Bronze,Jakarta,Jakarta,2022-05-17
C102359,Customer 2359,Male,33,Priority,Yogyakarta,Yogyakarta,2022-10-12
C102360,Customer 2360,Male,32,Bronze,Jakarta,Jakarta,2020-01-29
C102361,Customer 2361,Male,72,Bronze,Jakarta,Jakarta,2021-10-30
C102362,Customer 2362,Male,26,Bronze,Bekasi,West Java,2022-04-05
C102363,Customer 2363,Male,34,Gold,Serang,Banten,2022-03-26
C102364,Customer 2364,Female,26,Bronze,Tegal,Central Java,2020-10-05
C102365,Customer 2365,Male,57,Bronze,Malang,East Java,2020-10-09
C102366,Customer 2366,Male,53,Silver,Banjarmasin,Kalimantan,2022-09-29
C102367,Customer 2367,Female,60,Silver,Denpasar,Bali,2020-10-31
C102368,Customer 2368,Male,41,Priority,Cimahi,West Java,2021-11-24
C102369,Customer 2369,Female,43,Silver,Manado,Sulawesi,2020-04-18
C102370,Customer 2370,Female,68,Silver,Surabaya,East Java,2020-11-19
C102371,Customer 2371,Female,56,Bronze,Medan,Sumatra,2023-05-14
C102372,Customer 2372,Female,63,Silver,Surabaya,East Java,2023-06-11
C102373,Customer 2373,Male,20,Silver,Semarang,Central Java,2021-04-02
C102374,Customer 2374,Female,29,Bronze,Bekasi,West Java,2023-04-25
C102375,Customer 2375,Male,62,Gold,Denpasar,Bali,2021-04-26
C102376,Customer 2376,Male,35,Silver,Jakarta,Jakarta,2022-07-10
C102377,Customer 2377,Female,65,Bronze,Pontianak,Kalimantan,2023-12-01
C102378,Customer 2378,Male,27,Bronze,Medan,Sumatra,2021-06-03
C102379,Customer 2379,Female,68,Bronze,Banjarmasin,Kalimantan,2022-12-12
C102380,Customer 2380,Female,44,Bronze,Palembang,Sumatra,2023-11-22
C102381,Customer 2381,Female,69,Gold,Pontianak,Kalimantan,2023-05-07
C102382,Customer 2382,Female,31,Bronze,Bogor,West Java,2021-01-25
C102383,Customer 2383,Male,44,Gold,Makassar,Sulawesi,2022-02-09
C102384,Customer 2384,Male,36,Bronze,Jakarta,Jakarta,2022-07-01
C102385,Customer 2385,Female,45,Silver,Bekasi,West Java,2023-04-10
C102386,Customer 2386,Male,65,Bronze,Denpasar,Bali,2020-03-26
C102387,Customer 2387,Female,67,Bronze,Bekasi,West Java,2021-07-11
C102388,Customer 2388,Female,33,Bronze,Pekanbaru,Sumatra,2022-05-07
C102389,Customer 2389,Female,60,Silver,Jakarta,Jakarta,2023-04-24
C102390,Customer 2390,Male,55,Silver,Bogor,West Java,2023-03-25
C102391,Customer 2391,Male,42,Bronze,Jakarta,Jakarta,2021-10-27
C102392,Customer 2392,Male,62,Bronze,Denpasar,Bali,2023-02-27
C102393,Customer 2393,Male,25,Gold,Tegal,Central Java,2022-04-22
C102394,Customer 2394,Female,66,Bronze,Pontianak,Kalimantan,2023-01-09
C102395,Customer 2395,Male,24,Bronze,Pekanbaru,Sumatra,2023-11-08
C102396,Customer 2396,Male,62,Silver,Bogor,West Java,2020-10-21
C102397,Customer 2397,Male,44,Bronze,Cimahi,West Java,2020-09-25
C102398,Customer 2398,Female,37,Bronze,Bekasi,West Java,2021-10-06
C102399,Customer 2399,Female,32,Silver,Palembang,Sumatra,2021-06-18
C102400,Customer 2400,Male,62,Silver,Denpasar,Bali,2023-11-02
C102401,Customer 2401,Male,33,Bronze,Denpasar,Bali,2023-10-31
C102402,Customer 2402,Male,47,Bronze,Bekasi,West Java,2020-03-28
C102403,Customer 2403,Male,37,Silver,Pontianak,Kalimantan,2022-07-13
C102404,Customer 2404,Female,47,Bronze,Palembang,Sumatra,2020-04-20
C102405,Customer 2405,Female,70,Bronze,Madiun,East Java,2021-08-06
C102406,Customer 2406,Male,46,Bronze,Bekasi,West Java,2023-03-23
C102407,Customer 2407,Male,51,Priority,Surakarta,Central Java,2022-02-07
C102408,Customer 2408,Female,66,Bronze,Pekanbaru,Sumatra,2023-03-25
C102409,Customer 2409,Male,28,Silver,Manado,Sulawesi,2023-09-03
C102410,Customer 2410,Female,59,Silver,Malang,East Java,2020-08-25
C102411,Customer 2411,Male,51,Silver,Madiun,East Java,2020-11-29
C102412,Customer 2412,Male,39,Silver,Cimahi,West Java,2020-04-15
C102413,Customer 2413,Male,47,Bronze,Denpasar,Bali,2021-01-16
C102414,Customer 2414,Male,52,Silver,Jakarta,Jakarta,2021-11-19
C102415,Customer 2415,Female,23,Bronze,Serang,Banten,2020-09-17
C102416,Customer 2416,Male,65,Gold,Denpasar,Bali,2023-08-09
C102417,Customer 2417,Male,53,Silver,Malang,East Java,2023-09-20
C102418,Customer 2418,Male,67,Bronze,Denpasar,Bali,2021-10-16
C102419,Customer 2419,Male,22,Bronze,Yogyakarta,Yogyakarta,2022-03-30
C102420,Customer 2420,Male,45,Silver,Jakarta,Jakarta,2021-12-09
C102421,Customer 2421,Male,27,Bronze,Denpasar,Bali,2021-04-20
C102422,Customer 2422,Female,25,Silver,Bandung,West Java,2023-06-02
C102423,Customer 2423,Male,35,Silver,Palembang,Sumatra,2022-06-25
C102424,Customer 2424,Male,43,Bronze,Jakarta,Jakarta,2021-07-08
C102425,Customer 2425,Female,67,Bronze,Bandung,West Java,2021-10-24
C102426,Customer 2426,Male,58,Silver,Denpasar,Bali,2023-08-12
C102427,Customer 2427,Female,49,Bronze,Jakarta,Jakarta,2021-07-28
C102428,Customer 2428,Male,64,Bronze,Surabaya,East Java,2021-10-03
C102429,Customer 2429,Female,32,Silver,Bogor,West Java,2021-04-07
C102430,Customer 2430,Female,24,Bronze,Bogor,West Java,2022-05-04
C102431,Customer 2431,Female,44,Bronze,Bandung,West Java,2023-05-22
C102432,Customer 2432,Female,39,Bronze,Medan,Sumatra,2021-08-07
C102433,Customer 2433,Male,73,Silver,Palembang,Sumatra,2022-07-31
C102434,Customer 2434,Female,37,Bronze,Jakarta,Jakarta,2021-09-07
C102435,Customer 2435,Male,66,Gold,Semarang,Central Java,2020-06-06
C102436,Customer 2436,Male,37,Bronze,Jakarta,Jakarta,2020-09-28
C102437,Customer 2437,Male,21,Bronze,Banjarmasin,Kalimantan,2023-06-15
C102438,Customer 2438,Female,29,Gold,Jakarta,Jakarta,2023-08-19
C102439,Customer 2439,Male,74,Bronze,Tangerang,Banten,2021-10-31
C102440,Customer 2440,Female,64,Bronze,Cimahi,West Java,2021-09-12
C102441,Customer 2441,Female,69,Bronze,Pekanbaru,Sumatra,2021-06-04
C102442,Customer 2442,Female,66,Silver,Jakarta,Jakarta,2023-09-06
C102443,Customer 2443,Female,31,Gold,Jakarta,Jakarta,2020-02-28
C102444,Customer 2444,Male,66,Bronze,Surakarta,Central Java,2023-10-13
C102445,Customer 2445,Male,32,Gold,Semarang,Central Java,2021-12-04
C102446,Customer 2446,Male,69,Bronze,Surakarta,Central Java,2021-10-09
C102447,Customer 2447,Male,66,Gold,Palembang,Sumatra,2023-06-28
C102448,Customer 2448,Male,74,Silver,Serang,Banten,2022-06-09
C102449,Customer 2449,Male,30,Silver,Semarang,Central Java,2021-03-11
C102450,Customer 2450,Male,38,Silver,Palembang,Sumatra,2020-05-25
C102451,Customer 2451,Female,54,Bronze,Bekasi,West Java,2022-05-08
C102452,Customer 2452,Female,58,Silver,Tegal,Central Java,2022-09-04
C102453,Customer 2453,Male,72,Gold,Madiun,East Java,2023-10-07
C102454,Customer 2454,Female,45,Silver,Medan,Sumatra,2020-09-01
C102455,Customer 2455,Male,65,Bronze,Jakarta,Jakarta,2020-10-27
C102456,Customer 2456,Male,33,Gold,Madiun,East Java,2021-03-13
C102457,Customer 2457,Female,73,Bronze,Surakarta,Central Java,2022-05-17
C102458,Customer 2458,Male,64,Bronze,Tegal,Central Java,2020-04-09
C102459,Customer 2459,Male,63,Bronze,Jakarta,Jakarta,2021-12-25
C102460,Customer 2460,Female,43,Bronze,Surabaya,East Java,2022-03-24
C102461,Customer 2461,Female,60,Bronze,Jakarta,Jakarta,2021-04-24
C102462,Customer 2462,Female,20,Bronze,Tegal,Central Java,2021-02-18
C102463,Customer 2463,Female,70,Silver,Bogor,West Java,2020-06-13
C102464,Customer 2464,Female,62,Gold,Semarang,Central Java,2023-08-18
C102465,Customer 2465,Male,74,Silver,Bogor,West Java,2022-08-31
C102466,Customer 2466,Male,41,Bronze,Medan,Sumatra,2023-02-18
C102467,Customer 2467,Male,42,Bronze,Yogyakarta,Yogyakarta,2020-03-28
C102468,Customer 2468,Male,73,Bronze,Yogyakarta,Yogyakarta,2023-05-25
C102469,Customer 2469,Female,38,Gold,Madiun,East Java,2021-07-26
C102470,Customer 2470,Male,37,Bronze,Bogor,West Java,2022-03-24
C102471,Customer 2471,Female,31,Silver,Surabaya,East Java,2020-06-27
C102472,Customer 2472,Female,74,Priority,Bandung,West Java,2020-06-11
C102473,Customer 2473,Female,47,Silver,Surakarta,Central Java,2021-08-15
C102474,Customer 2474,Female,47,Priority,Bandung,West Java,2022-10-02
C102475,Customer 2475,Female,52,Bronze,Madiun,East Java,2023-04-08
C102476,Customer 2476,Male,38,Silver,Tegal,Central Java,2020-10-27
C102477,Customer 2477,Female,47,Silver,Madiun,East Java,2021-01-08
C102478,Customer 2478,Male,71,Bronze,Bandung,West Java,2021-12-08
C102479,Customer 2479,Female,68,Bronze,Manado,Sulawesi,2020-07-21
C102480,Customer 2480,Male,56,Bronze,Surabaya,East Java,2020-02-16
C102481,Customer 2481,Female,45,Silver,Jakarta,Jakarta,2021-04-07
C102482,Customer 2482,Female,54,Bronze,Madiun,East Java,2021-02-11
C102483,Customer 2483,Male,53,Bronze,Jakarta,Jakarta,2023-05-02
C102484,Customer 2484,Male,54,Gold,Bekasi,West Java,2021-03-02
C102485,Customer 2485,Female,59,Bronze,Jakarta,Jakarta,2022-07-18
C102486,Customer 2486,Male,35,Silver,Bekasi,West Java,2020-11-12
C102487,Customer 2487,Female,57,Priority,Palembang,Sumatra,2021-02-24
C102488,Customer 2488,Female,32,Bronze,Jakarta,Jakarta,2023-07-16
C102489,Customer 2489,Male,42,Bronze,Tangerang,Banten,2020-09-19
C102490,Customer 2490,Male,73,Gold,Jakarta,Jakarta,2023-12-20
C102491,Customer 2491,Male,41,Bronze,Banjarmasin,Kalimantan,2020-06-14
C102492,Customer 2492,Female,35,Bronze,Jakarta,Jakarta,2021-03-03
C102493,Customer 2493,Male,47,Bronze,Malang,East Java,2021-01-31
C102494,Customer 2494,Male,67,Silver,Surakarta,Central Java,2023-05-24
C102495,Customer 2495,Male,54,Bronze,Bandung,West Java,2022-03-06
C102496,Customer 2496,Female,64,Silver,Cimahi,West Java,2020-04-16
C102497,Customer 2497,Female,65,Bronze,Bogor,West Java,2020-04-07
C102498,Customer 2498,Female,27,Priority,Jakarta,Jakarta,2023-06-07
C102499,Customer 2499,Male,63,Priority,Jakarta,Jakarta,2023-07-04
C102500,Customer 2500,Female,74,Bronze,Semarang,Central Java,2020-02-12
C102501,Customer 2501,Female,74,Silver,Bogor,West Java,2020-08-29
C102502,Customer 2502,Female,41,Silver,Cimahi,West Java,2020-04-04
C102503,Customer 2503,Female,40,Gold,Jakarta,Jakarta,2020-07-06
C102504,Customer 2504,Male,45,Bronze,Jakarta,Jakarta,2021-01-19
C102505,Customer 2505,Male,59,Priority,Serang,Banten,2022-03-29
C102506,Customer 2506,Female,40,Bronze,Jakarta,Jakarta,2023-11-24
C102507,Customer 2507,Male,44,Priority,Jakarta,Jakarta,2023-04-05
C102508,Customer 2508,Female,60,Gold,Manado,Sulawesi,2023-02-22
C102509,Customer 2509,Female,20,Silver,Yogyakarta,Yogyakarta,2020-03-27
C102510,Customer 2510,Male,25,Silver,Tegal,Central Java,2021-05-03
C102511,Customer 2511,Female,42,Silver,Jakarta,Jakarta,2020-08-13
C102512,Customer 2512,Male,70,Silver,Malang,East Java,2020-12-10
C102513,Customer 2513,Male,42,Bronze,Jakarta,Jakarta,2021-06-01
C102514,Customer 2514,Female,62,Bronze,Pekanbaru,Sumatra,2022-11-20
C102515,Customer 2515,Female,62,Priority,Madiun,East Java,2020-10-22
C102516,Customer 2516,Male,42,Silver,Jakarta,Jakarta,2021-02-17
C102517,Customer 2517,Male,51,Bronze,Denpasar,Bali,2020-05-14
C102518,Customer 2518,Female,49,Silver,Medan,Sumatra,2021-06-08
C102519,Customer 2519,Female,32,Gold,Surabaya,East Java,2022-10-05
C102520,Customer 2520,Female,62,Bronze,Serang,Banten,2020-01-04
C102521,Customer 2521,Male,37,Bronze,Manado,Sulawesi,2020-06-26
C102522,Customer 2522,Male,42,Bronze,Denpasar,Bali,2022-01-15
C102523,Customer 2523,Male,34,Priority,Jakarta,Jakarta,2020-09-15
C102524,Customer 2524,Female,52,Gold,Palembang,Sumatra,2021-10-13
C102525,Customer 2525,Male,40,Bronze,Jakarta,Jakarta,2022-12-24
C102526,Customer 2526,Male,58,Silver,Palembang,Sumatra,2023-10-18
C102527,Customer 2527,Female,42,Bronze,Tangerang,Banten,2022-11-06
C102528,Customer 2528,Male,46,Bronze,Serang,Banten,2023-05-08
C102529,Customer 2529,Female,64,Silver,Malang,East Java,2021-06-27
C102530,Customer 2530,Female,63,Bronze,Bekasi,West Java,2023-05-20
C102531,Customer 2531,Female,37,Bronze,Madiun,East Java,2021-03-10
C102532,Customer 2532,Male,43,Bronze,Surakarta,Central Java,2023-07-20
C102533,Customer 2533,Male,70,Priority,Palembang,Sumatra,2020-10-16
C102534,Customer 2534,Female,66,Gold,Serang,Banten,2022-03-13
C102535,Customer 2535,Female,59,Silver,Bandung,West Java,2021-04-27
C102536,Customer 2536,Female,70,Gold,Jakarta,Jakarta,2020-08-21
C102537,Customer 2537,Male,61,Bronze,Semarang,Central Java,2021-02-11
C102538,Customer 2538,Female,26,Gold,Jakarta,Jakarta,2021-11-24
C102539,Customer 2539,Female,69,Silver,Pontianak,Kalimantan,2023-03-15
C102540,Customer 2540,Female,67,Silver,Jakarta,Jakarta,2021-07-15
C102541,Customer 2541,Female,39,Bronze,Yogyakarta,Yogyakarta,2021-03-05
C102542,Customer 2542,Female,46,Gold,Tegal,Central Java,2021-03-07
C102543,Customer 2543,Female,25,Silver,Pekanbaru,Sumatra,2021-05-11
C102544,Customer 2544,Male,46,Silver,Jakarta,Jakarta,2022-09-09
C102545,Customer 2545,Male,28,Bronze,Makassar,Sulawesi,2023-01-17
C102546,Customer 2546,Male,72,Priority,Bogor,West Java,2022-09-23
C102547,Customer 2547,Male,64,Bronze,Palembang,Sumatra,2023-12-05
C102548,Customer 2548,Male,50,Bronze,Jakarta,Jakarta,2022-06-15
C102549,Customer 2549,Male,40,Silver,Jakarta,Jakarta,2022-04-06
C102550,Customer 2550,Male,45,Bronze,Pekanbaru,Sumatra,2023-06-18
C102551,Customer 2551,Male,59,Priority,Serang,Banten,2022-02-16
C102552,Customer 2552,Female,67,Bronze,Surabaya,East Java,2020-08-10
C102553,Customer 2553,Female,64,Bronze,Bogor,West Java,2021-04-12
C102554,Customer 2554,Male,32,Silver,Cimahi,West Java,2021-07-22
C102555,Customer 2555,Female,68,Silver,Bogor,West Java,2023-09-07
C102556,Customer 2556,Female,42,Priority,Semarang,Central Java,2021-01-09
C102557,Customer 2557,Male,39,Bronze,Jakarta,Jakarta,2023-02-09
C102558,Customer 2558,Male,56,Priority,Banjarmasin,Kalimantan,2021-06-10
C102559,Customer 2559,Male,73,Bronze,Cimahi,West Java,2021-02-15
C102560,Customer 2560,Female,72,Silver,Tegal,Central Java,2020-09-25
C102561,Customer 2561,Female,47,Bronze,Palembang,Sumatra,2021-09-17
C102562,Customer 2562,Male,36,Silver,Jakarta,Jakarta,2023-06-29
C102563,Customer 2563,Male,47,Bronze,Serang,Banten,2022-10-08
C102564,Customer 2564,Male,60,Silver,Semarang,Central Java,2023-10-29
C102565,Customer 2565,Male,21,Bronze,Pekanbaru,Sumatra,2021-03-25
C102566,Customer 2566,Male,44,Priority,Yogyakarta,Yogyakarta,2022-03-12
C102567,Customer 2567,Male,69,Gold,Bandung,West Java,2023-10-23
C102568,Customer 2568,Female,60,Silver,Jakarta,Jakarta,2022-04-01
C102569,Customer 2569,Female,25,Bronze,Denpasar,Bali,2020-09-11
C102570,Customer 2570,Male,30,Gold,Malang,East Java,2023-07-15
C102571,Customer 2571,Female,57,Bronze,Denpasar,Bali,2020-05-05
C102572,Customer 2572,Male,25,Silver,Jakarta,Jakarta,2023-11-17
C102573,Customer 2573,Male,64,Bronze,Serang,Banten,2022-01-31
C102574,Customer 2574,Male,30,Bronze,Bandung,West Java,2022-03-09
C102575,Customer 2575,Female,33,Bronze,Pontianak,Kalimantan,2023-09-19
C102576,Customer 2576,Female,21,Silver,Surakarta,Central Java,2021-07-18
C102577,Customer 2577,Female,59,Silver,Pekanbaru,Sumatra,2023-10-23
C102578,Customer 2578,Male,22,Priority,Medan,Sumatra,2021-03-31
C102579,Customer 2579,Female,74,Silver,Denpasar,Bali,2022-12-26
C102580,Customer 2580,Male,72,Bronze,Semarang,Central Java,2022-12-25
C102581,Customer 2581,Female,54,Bronze,Malang,East Java,2022-06-30
C102582,Customer 2582,Male,52,Bronze,Jakarta,Jakarta,2022-05-11
C102583,Customer 2583,Male,43,Silver,Surakarta,Central Java,2021-09-08
C102584,Customer 2584,Female,38,Bronze,Jakarta,Jakarta,2021-02-03
C102585,Customer 2585,Female,37,Silver,Tegal,Central Java,2020-10-13
C102586,Customer 2586,Male,68,Bronze,Makassar,Sulawesi,2020-07-04
C102587,Customer 2587,Female,71,Silver,Surabaya,East Java,2020-10-10
C102588,Customer 2588,Male,43,Silver,Bandung,West Java,2021-10-11
C102589,Customer 2589,Female,64,Silver,Bogor,West Java,2021-11-21
C102590,Customer 2590,Female,54,Bronze,Surakarta,Central Java,2020-08-24
C102591,Customer 2591,Female,20,Bronze,Pekanbaru,Sumatra,2022-11-07
C102592,Customer 2592,Female,55,Silver,Surabaya,East Java,2022-03-25
C102593,Customer 2593,Female,44,Priority,Denpasar,Bali,2022-07-16
C102594,Customer 2594,Male,64,Silver,Jakarta,Jakarta,2021-02-17
C102595,Customer 2595,Female,68,Bronze,Semarang,Central Java,2020-01-09
C102596,Customer 2596,Male,62,Gold,Yogyakarta,Yogyakarta,2021-02-23
C102597,Customer 2597,Male,53,Bronze,Semarang,Central Java,2020-01-29
C102598,Customer 2598,Male,44,Bronze,Denpasar,Bali,2020-12-13
C102599,Customer 2599,Male,35,Bronze,Pontianak,Kalimantan,2021-10-22
C102600,Customer 2600,Female,53,Gold,Manado,Sulawesi,2021-07-29
C102601,Customer 2601,Male,48,Bronze,Banjarmasin,Kalimantan,2021-03-25
C102602,Customer 2602,Female,38,Bronze,Bekasi,West Java,2021-01-14
C102603,Customer 2603,Male,42,Silver,Bekasi,West Java,2021-11-29
C102604,Customer 2604,Male,38,Bronze,Surakarta,Central Java,2020-12-31
C102605,Customer 2605,Male,44,Bronze,Madiun,East Java,2023-06-04
C102606,Customer 2606,Male,35,Silver,Pontianak,Kalimantan,2023-02-15
C102607,Customer 2607,Male,73,Silver,Pekanbaru,Sumatra,2021-02-15
C102608,Customer 2608,Female,70,Silver,Pontianak,Kalimantan,2022-08-08
C102609,Customer 2609,Male,28,Bronze,Bekasi,West Java,2020-12-21
C102610,Customer 2610,Female,20,Gold,Jakarta,Jakarta,2020-09-10
C102611,Customer 2611,Male,61,Bronze,Surakarta,Central Java,2021-12-27
C102612,Customer 2612,Male,38,Bronze,Jakarta,Jakarta,2021-11-11
C102613,Customer 2613,Female,52,Bronze,Surakarta,Central Java,2023-01-09
C102614,Customer 2614,Male,53,Gold,Semarang,Central Java,2022-12-05
C102615,Customer 2615,Male,35,Bronze,Banjarmasin,Kalimantan,2022-12-08
C102616,Customer 2616,Male,63,Gold,Surabaya,East Java,2022-03-20
C102617,Customer 2617,Male,59,Priority,Surakarta,Central Java,2023-12-01
C102618,Customer 2618,Female,74,Bronze,Makassar,Sulawesi,2023-07-30
C102619,Customer 2619,Male,37,Silver,Jakarta,Jakarta,2021-04-17
C102620,Customer 2620,Female,53,Bronze,Tangerang,Banten,2021-02-19
C102621,Customer 2621,Female,44,Gold,Pekanbaru,Sumatra,2022-09-05
C102622,Customer 2622,Male,64,Silver,Jakarta,Jakarta,2021-08-22
C102623,Customer 2623,Female,25,Gold,Bandung,West Java,2023-02-18
C102624,Customer 2624,Male,40,Bronze,Medan,Sumatra,2022-10-23
C102625,Customer 2625,Female,25,Bronze,Cimahi,West Java,2023-09-01
C102626,Customer 2626,Male,51,Bronze,Madiun,East Java,2021-04-04
C102627,Customer 2627,Female,60,Silver,Medan,Sumatra,2023-06-04
C102628,Customer 2628,Male,67,Gold,Pekanbaru,Sumatra,2020-03-19
C102629,Customer 2629,Male,62,Bronze,Tegal,Central Java,2022-02-13
C102630,Customer 2630,Female,58,Silver,Madiun,East Java,2022-12-30
C102631,Customer 2631,Female,50,Silver,Madiun,East Java,2022-06-14
C102632,Customer 2632,Male,61,Bronze,Denpasar,Bali,2023-05-05
C102633,Customer 2633,Male,29,Priority,Bogor,West Java,2020-02-27
C102634,Customer 2634,Female,49,Bronze,Medan,Sumatra,2023-12-18
C102635,Customer 2635,Female,71,Bronze,Serang,Banten,2021-09-15
C102636,Customer 2636,Female,37,Silver,Bogor,West Java,2020-02-17
C102637,Customer 2637,Female,43,Priority,Pekanbaru,Sumatra,2023-12-29
C102638,Customer 2638,Female,71,Gold,Malang,East Java,2023-04-23
C102639,Customer 2639,Female,28,Bronze,Jakarta,Jakarta,2022-04-18
C102640,Customer 2640,Male,50,Bronze,Surakarta,Central Java,2020-06-13
C102641,Customer 2641,Male,34,Silver,Semarang,Central Java,2023-09-16
C102642,Customer 2642,Female,23,Priority,Bekasi,West Java,2020-11-25
C102643,Customer 2643,Female,59,Bronze,Bekasi,West Java,2023-02-18
C102644,Customer 2644,Male,28,Bronze,Bogor,West Java,2020-07-31
C102645,Customer 2645,Male,64,Silver,Bogor,West Java,2021-05-21
C102646,Customer 2646,Female,28,Silver,Pontianak,Kalimantan,2022-07-04
