transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,amount,channel,campaign_id,city,province
T141214,2024-11-27,C102192,P1077,2,3064400.0,6128725,Mobile,,Jakarta,Jakarta
T141215,2023-11-25,C101310,P1001,2,5210600.0,10421173,Mobile,,Yogyakarta,Yogyakarta
T141216,2023-02-09,C102105,P1138,1,166000.0,166011,Internet,,Jakarta,Jakarta
T141217,2023-11-02,C102177,P1095,1,4274100.0,4274127,Branch,CAM219,Surakarta,Central Java
T141218,2024-12-15,C101286,P1004,1,4447300.0,4447311,Internet,,Manado,Sulawesi
T141219,2023-05-27,C101370,P1089,1,304100.0,304124,Branch,,Tegal,Central Java
T141220,2023-08-30,C101173,P1037,1,605900.0,605874,Mobile,,Yogyakarta,Yogyakarta
T141221,2023-06-28,C100003,P1006,2,580700.0,1161351,Mobile,,Madiun,East Java
T141222,2023-02-18,C102010,P1098,1,4263400.0,4263354,Mobile,CAM226,Bogor,West Java
T141223,2023-06-29,C102546,P1091,4,1800200.0,7200888,Internet,CAM231,Bogor,West Java
T141224,2024-10-23,C101324,P1141,1,5006200.0,5006220,Internet,CAM235,Denpasar,Bali
T141225,2023-11-12,C101620,P1056,1,88600.0,88628,Internet,,Pontianak,Kalimantan
T141226,2024-12-20,C102146,P1021,2,3573100.0,7146101,Mobile,,Medan,Sumatra
T141227,2023-07-28,C100712,P1060,2,3188000.0,6376021,Internet,CAM213,Pekanbaru,Sumatra
T141228,2024-05-02,C100091,P1032,1,4818600.0,4818613,Mobile,,Tegal,Central Java
T141229,2023-09-04,C101525,P1127,1,3839200.0,3839162,Internet,CAM225,Bekasi,West Java
T141230,2024-06-02,C102417,P1043,3,3456800.0,10370371,Mobile,,Malang,East Java
T141231,2024-09-22,C102774,P1087,2,3726000.0,7451933,CallCenter,CAM209,Pontianak,Kalimantan
T141232,2024-03-12,C101519,P1059,1,952600.0,952570,Mobile,CAM222,Jakarta,Jakarta
T141233,2024-06-26,C100336,P1007,1,4648700.0,4648706,Agent,CAM236,Jakarta,Jakarta
T141234,2023-12-15,C100175,P1128,2,3194000.0,6387918,Branch,,Serang,Banten
T141235,2024-06-02,C102263,P1050,3,3272500.0,9817462,Mobile,CAM234,Jakarta,Jakarta
T141236,2024-01-22,C101081,P1111,1,2180600.0,2180552,Mobile,,Madiun,East Java
T141237,2023-10-08,C102404,P1062,3,2142500.0,6427351,Agent,CAM238,Palembang,Sumatra
T141238,2024-02-22,C101831,P1076,1,6344700.0,6344702,Branch,,Yogyakarta,Yogyakarta
T141239,2024-08-29,C101583,P1055,3,1074700.0,3223961,Mobile,,Bekasi,West Java
T141240,2023-12-10,C102228,P1088,4,3553600.0,14214339,Internet,,Malang,East Java
T141241,2023-02-07,C100261,P1060,1,2828300.0,2828290,Mobile,CAM225,Jakarta,Jakarta
T141242,2024-01-01,C102957,P1042,4,757500.0,3029950,Internet,,Tangerang,Banten
T141243,2024-01-16,C102109,P1133,2,332500.0,665054,Mobile,,Jakarta,Jakarta
T141244,2023-05-06,C101059,P1143,2,302500.0,604902,Internet,CAM237,Palembang,Sumatra
T141245,2023-06-25,C101688,P1025,2,507700.0,1015369,Internet,CAM238,Pontianak,Kalimantan
T141246,2023-04-11,C101479,P1059,3,879400.0,2638059,CallCenter,CAM234,Banjarmasin,Kalimantan
T141247,2024-05-05,C100627,P1124,2,2440200.0,4880422,Internet,,Surabaya,East Java
T141248,2023-07-12,C101562,P1114,1,4295800.0,4295765,Mobile,CAM221,Bogor,West Java
T141249,2023-03-22,C101667,P1085,4,2867500.0,11470004,Internet,,Bandung,West Java
T141250,2024-03-30,C100109,P1090,1,3658600.0,3658633,Mobile,,Serang,Banten
T141251,2023-11-30,C101799,P1015,1,2255800.0,2255777,Internet,CAM235,Bekasi,West Java
T141252,2024-07-26,C100986,P1072,1,1232200.0,1232229,CallCenter,,Surakarta,Central Java
T141253,2023-05-09,C101490,P1075,2,1786200.0,3572454,Internet,CAM228,Serang,Banten
T141254,2023-01-06,C102013,P1146,1,1050600.0,1050586,Internet,,Pontianak,Kalimantan
T141255,2024-04-02,C102011,P1024,1,3571400.0,3571409,Mobile,CAM235,Surakarta,Central Java
T141256,2023-01-21,C101242,P1019,2,4426700.0,8853349,Branch,CAM230,Bandung,West Java
T141257,2023-07-14,C102685,P1009,1,1819900.0,1819905,Mobile,,Bandung,West Java
T141258,2023-01-28,C101828,P1148,4,5602900.0,22411795,Agent,CAM215,Serang,Banten
T141259,2024-03-25,C101963,P1134,3,1081500.0,3244430,CallCenter,CAM225,Surabaya,East Java
T141260,2024-05-06,C100642,P1077,2,4215800.0,8431557,Internet,CAM224,Tegal,Central Java
T141261,2024-10-13,C102736,P1072,1,1181400.0,1181394,Agent,CAM229,Semarang,Central Java
T141262,2024-03-05,C101819,P1032,2,3650300.0,7300667,Mobile,CAM212,Medan,Sumatra
T141263,2023-08-23,C100466,P1000,2,6096200.0,12192382,Branch,CAM229,Yogyakarta,Yogyakarta
T141264,2024-02-28,C102661,P1053,2,3146900.0,6293824,Branch,CAM206,Yogyakarta,Yogyakarta
T141265,2024-08-27,C102677,P1122,1,908700.0,908714,Mobile,CAM229,Surabaya,East Java
T141266,2023-05-17,C102774,P1074,4,2139200.0,8556766,CallCenter,CAM237,Pontianak,Kalimantan
T141267,2023-03-23,C102898,P1114,4,2571900.0,10287405,Internet,CAM239,Madiun,East Java
T141268,2023-11-14,C100312,P1015,1,3150500.0,3150534,Internet,CAM209,Tangerang,Banten
T141269,2023-12-31,C100140,P1122,2,1007300.0,2014666,Mobile,CAM219,Jakarta,Jakarta
T141270,2024-02-04,C101273,P1093,4,5289700.0,21158826,Branch,CAM216,Serang,Banten
T141271,2023-12-22,C102013,P1041,1,2593000.0,2592964,Internet,,Pontianak,Kalimantan
T141272,2024-03-27,C100839,P1069,1,2005900.0,2005930,Mobile,CAM203,Denpasar,Bali
T141273,2023-08-23,C101180,P1128,1,4124600.0,4124641,Internet,,Serang,Banten
T141274,2023-02-04,C102609,P1127,2,3616100.0,7232147,CallCenter,CAM210,Bekasi,West Java
T141275,2024-09-30,C100814,P1125,2,1765800.0,3531692,Internet,,Makassar,Sulawesi
T141276,2023-12-05,C100837,P1017,3,5551800.0,16655280,Mobile,,Tegal,Central Java
T141277,2024-03-29,C102103,P1145,4,4724800.0,18899038,Mobile,CAM220,Jakarta,Jakarta
T141278,2024-04-23,C100144,P1146,4,1125600.0,4502469,Internet,,Palembang,Sumatra
T141279,2023-09-16,C102103,P1141,1,4406700.0,4406697,Internet,,Jakarta,Jakarta
T141280,2024-10-01,C101255,P1057,3,1443400.0,4330271,Mobile,CAM223,Jakarta,Jakarta
T141281,2023-02-22,C101967,P1038,3,467900.0,1403627,Branch,,Medan,Sumatra
T141282,2024-09-03,C102561,P1072,1,1226500.0,1226486,Mobile,,Palembang,Sumatra
T141283,2024-03-18,C100186,P1016,2,5352600.0,10705158,Mobile,CAM232,Malang,East Java
T141284,2024-02-24,C102796,P1131,2,1394100.0,2788146,Branch,,Jakarta,Jakarta
T141285,2024-12-06,C102726,P1067,3,1740500.0,5221406,CallCenter,CAM209,Jakarta,Jakarta
T141286,2023-09-06,C102034,P1140,3,1431100.0,4293380,Internet,,Pekanbaru,Sumatra
T141287,2023-10-20,C101822,P1050,1,3533300.0,3533330,Mobile,CAM203,Malang,East Java
T141288,2023-07-26,C101483,P1127,2,4997900.0,9995893,Internet,CAM230,Jakarta,Jakarta
T141289,2023-04-11,C101049,P1053,2,3054100.0,6108106,Mobile,CAM225,Serang,Banten
T141290,2023-08-03,C100747,P1074,4,2025500.0,8102094,Mobile,,Palembang,Sumatra
T141291,2023-10-27,C102783,P1070,4,2943200.0,11772999,Agent,CAM220,Denpasar,Bali
T141292,2024-07-29,C101339,P1079,2,901500.0,1803093,Internet,CAM220,Bandung,West Java
T141293,2024-03-10,C100240,P1055,3,887600.0,2662871,Mobile,,Surabaya,East Java
T141294,2023-08-27,C100817,P1008,1,2620500.0,2620461,Mobile,,Cimahi,West Java
T141295,2023-05-04,C100121,P1094,2,6128500.0,12257055,Mobile,CAM201,Jakarta,Jakarta
T141296,2024-06-01,C102999,P1068,2,1422900.0,2845800,Internet,,Banjarmasin,Kalimantan
T141297,2023-05-29,C101908,P1045,3,314600.0,943791,Mobile,,Semarang,Central Java
T141298,2023-02-26,C101710,P1146,3,1483000.0,4448907,Mobile,,Surakarta,Central Java
T141299,2023-06-05,C100001,P1093,1,4413000.0,4412976,Mobile,,Jakarta,Jakarta
T141300,2024-08-19,C101254,P1100,4,4305100.0,17220442,Branch,,Pekanbaru,Sumatra
T141301,2024-06-19,C101015,P1076,1,6392100.0,6392139,Branch,CAM203,Jakarta,Jakarta
T141302,2023-04-25,C100574,P1064,1,3203100.0,3203089,Internet,,Jakarta,Jakarta
T141303,2024-08-26,C101388,P1133,3,266800.0,800322,Mobile,,Bandung,West Java
T141304,2023-11-27,C101228,P1043,2,3590300.0,7180538,CallCenter,,Madiun,East Java
T141305,2023-07-10,C102494,P1082,1,3557300.0,3557324,Mobile,CAM216,Surakarta,Central Java
T141306,2024-06-17,C100306,P1022,1,3513300.0,3513263,Mobile,CAM205,Yogyakarta,Yogyakarta
T141307,2024-01-01,C102117,P1059,3,907600.0,2722840,Mobile,,Medan,Sumatra
T141308,2024-05-08,C101577,P1146,3,1331400.0,3994214,Agent,CAM209,Bekasi,West Java
T141309,2024-06-29,C101287,P1141,6,5212400.0,31274289,Mobile,CAM205,Surabaya,East Java
T141310,2023-09-06,C100793,P1070,5,4508000.0,22539882,Mobile,,Tegal,Central Java
T141311,2023-02-06,C100949,P1073,3,3826700.0,11480222,Mobile,CAM217,Jakarta,Jakarta
T141312,2023-10-24,C102121,P1141,1,3809400.0,3809363,CallCenter,,Serang,Banten
T141313,2024-04-09,C101021,P1039,3,2958100.0,8874319,Internet,,Banjarmasin,Kalimantan
T141314,2023-08-09,C101857,P1016,2,4634900.0,9269712,Mobile,,Bandung,West Java
T141315,2024-04-30,C100447,P1077,3,4512600.0,13537914,Mobile,,Palembang,Sumatra
T141316,2024-02-03,C102594,P1129,1,3793400.0,3793417,Mobile,,Jakarta,Jakarta
T141317,2024-06-16,C101782,P1044,2,1733100.0,3466143,Mobile,CAM227,Surabaya,East Java
T141318,2023-02-21,C101728,P1076,4,4741200.0,18964746,Branch,CAM229,Bekasi,West Java
T141319,2024-03-06,C100087,P1124,3,2795900.0,8387747,Mobile,,Semarang,Central Java
T141320,2023-07-27,C100767,P1122,1,1444600.0,1444618,Mobile,CAM215,Madiun,East Java
T141321,2024-02-23,C100336,P1012,3,2437100.0,7311166,Mobile,,Jakarta,Jakarta
T141322,2024-04-04,C101946,P1148,2,5754700.0,11509323,Mobile,CAM219,Jakarta,Jakarta
T141323,2024-06-02,C102515,P1026,2,559200.0,1118482,Mobile,CAM205,Madiun,East Java
T141324,2023-06-18,C102598,P1029,2,932900.0,1865893,Mobile,,Denpasar,Bali
T141325,2024-10-11,C101899,P1023,3,87300.0,261789,Internet,,Yogyakarta,Yogyakarta
T141326,2024-12-02,C100949,P1091,2,1702900.0,3405761,Branch,CAM221,Jakarta,Jakarta
T141327,2023-05-20,C102354,P1073,2,4059200.0,8118411,CallCenter,CAM231,Tangerang,Banten
T141328,2023-12-13,C100965,P1109,1,2542500.0,2542485,Mobile,CAM202,Madiun,East Java
T141329,2024-10-29,C101222,P1092,3,295300.0,886023,Mobile,CAM227,Bekasi,West Java
T141330,2023-02-27,C100132,P1018,2,1071300.0,2142558,Mobile,,Malang,East Java
T141331,2024-11-26,C100665,P1016,3,4720700.0,14162017,Agent,CAM202,Surakarta,Central Java
T141332,2024-10-19,C101955,P1141,1,3357500.0,3357485,Branch,CAM229,Pontianak,Kalimantan
T141333,2024-03-24,C101781,P1010,2,1206700.0,2413394,Mobile,CAM208,Manado,Sulawesi
T141334,2023-07-04,C100873,P1117,2,4245300.0,8490529,Internet,CAM226,Medan,Sumatra
T141335,2023-06-27,C100406,P1048,3,4032000.0,12096066,Mobile,CAM238,Jakarta,Jakarta
T141336,2024-05-01,C102946,P1053,1,2422200.0,2422166,Mobile,,Tegal,Central Java
T141337,2024-04-09,C102545,P1134,2,1473300.0,2946539,Agent,CAM234,Makassar,Sulawesi
T141338,2023-05-07,C101230,P1145,3,4676500.0,14029381,Mobile,,Yogyakarta,Yogyakarta
T141339,2023-02-14,C101579,P1010,1,902100.0,902086,Internet,,Makassar,Sulawesi
T141340,2023-07-09,C100244,P1057,4,1593300.0,6373234,Internet,CAM233,Bogor,West Java
T141341,2023-12-28,C100600,P1054,3,2490600.0,7471660,Internet,,Makassar,Sulawesi
T141342,2024-01-01,C102383,P1145,1,5216500.0,5216489,Internet,,Makassar,Sulawesi
T141343,2023-07-12,C102554,P1105,2,2979600.0,5959131,Branch,CAM230,Cimahi,West Java
T141344,2024-07-20,C102143,P1049,3,2722100.0,8166268,Mobile,CAM229,Jakarta,Jakarta
T141345,2023-10-21,C101545,P1014,1,1657200.0,1657214,Agent,CAM238,Bekasi,West Java
T141346,2024-06-10,C100987,P1098,4,5269600.0,21078349,Mobile,CAM238,Medan,Sumatra
T141347,2023-05-29,C100568,P1131,2,1437500.0,2874933,CallCenter,CAM224,Bandung,West Java
T141348,2023-05-29,C100335,P1120,1,877400.0,877442,Mobile,CAM202,Pontianak,Kalimantan
T141349,2023-09-08,C102475,P1102,1,236400.0,236353,Branch,CAM225,Madiun,East Java
T141350,2024-03-10,C102049,P1107,3,3729900.0,11189730,Agent,CAM219,Tangerang,Banten
T141351,2023-08-02,C102716,P1126,2,3066200.0,6132452,Agent,,Surakarta,Central Java
T141352,2024-09-11,C100619,P1125,2,1965500.0,3931063,CallCenter,CAM200,Jakarta,Jakarta
T141353,2023-02-04,C100897,P1042,1,697000.0,697020,Agent,CAM220,Bogor,West Java
T141354,2024-01-16,C102645,P1062,2,2937400.0,5874793,Mobile,,Bogor,West Java
T141355,2023-08-15,C102634,P1133,2,314700.0,629437,Mobile,CAM208,Medan,Sumatra
T141356,2023-08-08,C100863,P1029,2,1359400.0,2718853,Mobile,,Madiun,East Java
T141357,2023-05-20,C102926,P1097,3,2933700.0,8801042,Mobile,,Palembang,Sumatra
T141358,2024-07-19,C100959,P1120,2,939900.0,1879866,Mobile,CAM234,Tangerang,Banten
T141359,2023-09-22,C101156,P1010,1,1015400.0,1015404,Internet,CAM214,Serang,Banten
T141360,2023-12-02,C102866,P1072,4,1625500.0,6502180,Branch,,Manado,Sulawesi
T141361,2024-09-13,C102251,P1140,2,1321800.0,2643512,Internet,CAM218,Bekasi,West Java
T141362,2024-07-10,C102951,P1127,3,3675800.0,11027281,CallCenter,CAM212,Bekasi,West Java
T141363,2023-10-06,C102172,P1144,2,1558200.0,3116341,Branch,,Malang,East Java
T141364,2023-11-28,C101666,P1109,1,1982100.0,1982114,Mobile,,Denpasar,Bali
T141365,2024-12-24,C101247,P1106,3,514200.0,1542725,Internet,,Yogyakarta,Yogyakarta
T141366,2023-07-14,C100789,P1119,1,1364900.0,1364950,CallCenter,CAM229,Tegal,Central Java
T141367,2024-09-22,C102366,P1135,3,2475400.0,7426216,Internet,,Banjarmasin,Kalimantan
T141368,2024-12-06,C101241,P1114,2,3498300.0,6996644,Branch,CAM219,Malang,East Java
T141369,2023-02-12,C102604,P1129,2,3150400.0,6300821,Branch,,Surakarta,Central Java
T141370,2023-09-15,C101940,P1146,6,1291400.0,7748490,Mobile,CAM237,Jakarta,Jakarta
T141371,2024-11-18,C102762,P1050,2,2787000.0,5573909,Branch,,Bekasi,West Java
T141372,2024-03-17,C101130,P1058,4,2020800.0,8083175,Internet,CAM219,Jakarta,Jakarta
T141373,2023-10-23,C101286,P1021,1,4779800.0,4779788,Mobile,,Manado,Sulawesi
T141374,2024-09-02,C101765,P1138,2,227900.0,455813,Mobile,,Manado,Sulawesi
T141375,2024-03-12,C101386,P1015,4,2641300.0,10565192,Internet,CAM238,Jakarta,Jakarta
T141376,2024-12-08,C102888,P1097,4,3347300.0,13389079,CallCenter,,Cimahi,West Java
T141377,2024-09-20,C101326,P1117,4,2635000.0,10539983,Mobile,CAM208,Palembang,Sumatra
T141378,2024-11-06,C101327,P1099,1,290500.0,290494,Internet,CAM213,Jakarta,Jakarta
T141379,2024-02-02,C101889,P1089,1,235000.0,235021,Mobile,CAM225,Bekasi,West Java
T141380,2023-05-05,C102346,P1116,3,4093100.0,12279170,Branch,,Yogyakarta,Yogyakarta
T141381,2024-05-11,C102073,P1135,3,3602600.0,10807844,Branch,,Jakarta,Jakarta
T141382,2023-12-30,C101861,P1088,2,3555600.0,7111280,Agent,,Yogyakarta,Yogyakarta
T141383,2023-05-27,C101355,P1086,1,2080800.0,2080764,Mobile,,Malang,East Java
T141384,2024-04-04,C102297,P1004,4,4922900.0,19691537,Internet,CAM211,Yogyakarta,Yogyakarta
T141385,2023-06-20,C100049,P1140,2,1996500.0,3993023,Agent,,Semarang,Central Java
T141386,2023-11-06,C100743,P1143,2,349700.0,699432,Branch,,Cimahi,West Java
T141387,2024-12-13,C101910,P1070,1,4592800.0,4592816,Mobile,,Surabaya,East Java
T141388,2023-12-18,C101536,P1095,1,4814500.0,4814526,Internet,CAM220,Bekasi,West Java
T141389,2023-12-14,C100290,P1110,1,3111900.0,3111899,Mobile,CAM204,Semarang,Central Java
T141390,2023-12-17,C101347,P1118,1,612500.0,612490,Mobile,CAM217,Jakarta,Jakarta
T141391,2024-07-26,C102481,P1079,1,995600.0,995636,Mobile,CAM216,Jakarta,Jakarta
T141392,2023-05-21,C101735,P1108,3,631600.0,1894863,Mobile,CAM223,Yogyakarta,Yogyakarta
T141393,2023-06-19,C101601,P1061,1,1873900.0,1873853,Mobile,CAM200,Jakarta,Jakarta
T141394,2023-08-13,C101547,P1095,4,4994100.0,19976533,Mobile,,Banjarmasin,Kalimantan
T141395,2023-08-09,C101138,P1099,2,231300.0,462585,Branch,CAM202,Tegal,Central Java
T141396,2023-12-31,C100199,P1060,2,1780400.0,3560738,Mobile,,Pekanbaru,Sumatra
T141397,2023-04-23,C101274,P1066,3,942200.0,2826709,CallCenter,CAM222,Denpasar,Bali
T141398,2023-09-06,C100168,P1108,1,732900.0,732865,Mobile,CAM236,Serang,Banten
T141399,2024-04-14,C102491,P1045,2,411900.0,823786,CallCenter,,Banjarmasin,Kalimantan
T141400,2024-03-24,C100414,P1081,4,2903900.0,11615753,Mobile,,Semarang,Central Java
T141401,2023-02-17,C101758,P1076,1,6381000.0,6381019,Internet,CAM236,Bekasi,West Java
T141402,2023-12-17,C101311,P1118,2,449900.0,899883,Internet,,Medan,Sumatra
T141403,2023-03-25,C102130,P1011,2,2762100.0,5524183,Agent,CAM235,Denpasar,Bali
T141404,2024-11-06,C102269,P1130,2,2668500.0,5336954,Internet,,Denpasar,Bali
T141405,2024-08-21,C100626,P1015,2,3241700.0,6483329,Mobile,CAM239,Bandung,West Java
T141406,2023-06-22,C100072,P1019,1,2805900.0,2805905,Internet,CAM236,Jakarta,Jakarta
T141407,2023-05-25,C102899,P1098,3,4428200.0,13284635,Internet,CAM205,Serang,Banten
T141408,2024-03-26,C100623,P1029,2,1031100.0,2062224,Mobile,CAM205,Bogor,West Java
T141409,2024-06-28,C100187,P1079,1,918000.0,917966,Mobile,CAM230,Tangerang,Banten
T141410,2023-11-17,C101820,P1039,4,2833100.0,11332416,Internet,CAM200,Semarang,Central Java
T141411,2023-05-28,C102227,P1025,3,720900.0,2162800,CallCenter,,Banjarmasin,Kalimantan
T141412,2024-12-06,C101860,P1047,2,337400.0,674833,Mobile,,Jakarta,Jakarta
T141413,2023-05-06,C102627,P1061,2,1670100.0,3340288,Mobile,CAM203,Medan,Sumatra
T141414,2024-10-02,C101713,P1143,1,464500.0,464495,Mobile,,Tegal,Central Java
T141415,2024-11-05,C101566,P1028,3,3724000.0,11172032,Mobile,,Pekanbaru,Sumatra
T141416,2024-04-10,C102729,P1061,1,1652800.0,1652839,Mobile,,Cimahi,West Java
T141417,2023-05-09,C102720,P1089,1,231700.0,231736,Branch,CAM235,Palembang,Sumatra
T141418,2024-11-13,C101856,P1025,3,559200.0,1677584,Branch,CAM239,Palembang,Sumatra
T141419,2023-03-16,C101042,P1115,5,6214400.0,31072107,Mobile,,Surakarta,Central Java
T141420,2024-04-30,C102369,P1017,2,4139000.0,8278044,Internet,CAM208,Manado,Sulawesi
T141421,2023-08-04,C102818,P1132,4,91500.0,365976,Branch,,Bekasi,West Java
T141422,2023-08-25,C102390,P1004,2,3174400.0,6348770,Mobile,CAM237,Bogor,West Java
T141423,2023-04-06,C100871,P1134,2,1412600.0,2825295,Internet,CAM200,Serang,Banten
T141424,2023-07-02,C100170,P1008,2,1631200.0,3262432,Internet,CAM207,Malang,East Java
T141425,2024-09-24,C101588,P1058,3,1790800.0,5372421,Mobile,CAM222,Bogor,West Java
T141426,2023-07-14,C101861,P1035,3,1253800.0,3761501,Agent,,Yogyakarta,Yogyakarta
T141427,2023-09-07,C101256,P1097,2,2810300.0,5620607,Mobile,CAM233,Jakarta,Jakarta
T141428,2024-09-14,C100432,P1123,1,973300.0,973306,Internet,CAM239,Medan,Sumatra
T141429,2024-03-22,C101644,P1107,3,4884900.0,14654570,Internet,,Surakarta,Central Java
T141430,2023-03-13,C101966,P1012,1,2822100.0,2822119,Agent,CAM201,Surakarta,Central Java
T141431,2023-02-21,C101232,P1018,2,1345400.0,2690888,Internet,,Tegal,Central Java
T141432,2024-05-10,C101032,P1137,2,5320900.0,10641830,Internet,CAM209,Jakarta,Jakarta
T141433,2023-06-04,C102753,P1035,1,1134800.0,1134762,Mobile,CAM238,Banjarmasin,Kalimantan
T141434,2023-11-16,C100817,P1003,2,664600.0,1329129,Mobile,,Cimahi,West Java
T141435,2023-10-28,C102152,P1100,2,3591100.0,7182132,Internet,CAM209,Jakarta,Jakarta
T141436,2023-07-14,C101372,P1073,1,3117900.0,3117873,Mobile,CAM215,Madiun,East Java
T141437,2023-01-26,C102418,P1044,2,2127200.0,4254490,Mobile,,Denpasar,Bali
T141438,2023-08-15,C100941,P1030,2,3022700.0,6045429,Mobile,,Serang,Banten
T141439,2024-02-01,C100863,P1041,3,2675900.0,8027735,Mobile,CAM211,Madiun,East Java
T141440,2023-07-28,C100759,P1086,1,2354700.0,2354698,Mobile,CAM224,Madiun,East Java
T141441,2024-02-18,C100057,P1119,2,1344400.0,2688806,Internet,CAM233,Malang,East Java
T141442,2023-09-10,C100256,P1074,3,2477400.0,7432216,CallCenter,,Cimahi,West Java
T141443,2024-03-03,C101629,P1012,2,2698100.0,5396206,Mobile,CAM212,Denpasar,Bali
T141444,2024-09-05,C101883,P1052,1,1814000.0,1814028,CallCenter,,Madiun,East Java
T141445,2023-09-22,C102812,P1111,3,3181300.0,9543910,Agent,CAM221,Medan,Sumatra
T141446,2023-06-25,C100081,P1042,3,720800.0,2162317,Mobile,,Madiun,East Java
T141447,2023-12-18,C101783,P1023,1,124300.0,124261,Branch,,Medan,Sumatra
T141448,2023-07-03,C100768,P1107,2,4203100.0,8406213,Internet,CAM222,Tegal,Central Java
T141449,2023-11-20,C100424,P1146,1,1398100.0,1398050,Mobile,CAM217,Pekanbaru,Sumatra
T141450,2024-05-13,C102419,P1148,1,5765300.0,5765338,CallCenter,CAM227,Yogyakarta,Yogyakarta
T141451,2023-07-12,C102514,P1137,1,3511500.0,3511464,Branch,,Pekanbaru,Sumatra
T141452,2024-04-30,C101890,P1058,3,1747400.0,5242294,Mobile,CAM229,Jakarta,Jakarta
T141453,2023-07-14,C101824,P1092,2,259100.0,518262,CallCenter,,Jakarta,Jakarta
T141454,2023-01-21,C101607,P1040,2,2029400.0,4058809,Mobile,CAM233,Pontianak,Kalimantan
T141455,2023-11-30,C102035,P1125,3,1298900.0,3896674,Internet,,Jakarta,Jakarta
T141456,2024-07-22,C101008,P1034,2,1145700.0,2291403,Mobile,CAM215,Denpasar,Bali
T141457,2023-02-24,C100858,P1143,2,303600.0,607115,Mobile,,Bekasi,West Java
T141458,2023-01-02,C100169,P1098,2,4496000.0,8991902,Branch,,Bogor,West Java
T141459,2023-10-31,C102951,P1033,4,2741400.0,10965760,Mobile,,Bekasi,West Java
T141460,2024-06-17,C101131,P1043,2,2199900.0,4399723,Mobile,,Bekasi,West Java
T141461,2023-05-21,C101135,P1077,3,3737400.0,11212160,Mobile,,Jakarta,Jakarta
T141462,2023-03-30,C100223,P1133,2,372900.0,745883,Mobile,CAM213,Bekasi,West Java
T141463,2024-08-09,C102770,P1020,2,3031700.0,6063446,Internet,,Medan,Sumatra
T141464,2024-08-08,C102205,P1081,2,2169500.0,4338977,Internet,CAM232,Yogyakarta,Yogyakarta
T141465,2023-11-01,C100483,P1124,1,2928600.0,2928577,Agent,CAM215,Semarang,Central Java
T141466,2023-06-14,C101801,P1118,2,446900.0,893866,Internet,,Bogor,West Java
T141467,2023-08-05,C101983,P1070,2,2845100.0,5690138,Internet,CAM200,Jakarta,Jakarta
T141468,2023-12-30,C102575,P1055,2,1083000.0,2165995,Mobile,CAM208,Pontianak,Kalimantan
T141469,2024-06-14,C102306,P1101,3,3171700.0,9515225,Mobile,CAM223,Serang,Banten
T141470,2023-10-11,C102901,P1115,3,3737000.0,11211097,Internet,CAM204,Yogyakarta,Yogyakarta
T141471,2023-12-28,C100597,P1094,3,5310900.0,15932760,Internet,CAM233,Tangerang,Banten
T141472,2024-01-03,C100084,P1051,2,791900.0,1583812,Internet,CAM206,Denpasar,Bali
T141473,2024-03-16,C100989,P1050,4,2741000.0,10963993,CallCenter,CAM205,Makassar,Sulawesi
T141474,2024-03-20,C100666,P1087,2,3585600.0,7171261,CallCenter,CAM207,Jakarta,Jakarta
T141475,2024-01-12,C100577,P1116,2,5306200.0,10612302,Mobile,CAM203,Tegal,Central Java
T141476,2024-05-10,C101174,P1067,1,2666200.0,2666189,Mobile,CAM218,Jakarta,Jakarta
T141477,2023-07-07,C102701,P1042,2,550700.0,1101401,Branch,,Pontianak,Kalimantan
T141478,2024-10-11,C101396,P1027,1,3888400.0,3888359,Mobile,,Bogor,West Java
T141479,2024-12-14,C101407,P1148,2,5337600.0,10675149,Mobile,CAM200,Palembang,Sumatra
T141480,2024-01-19,C102910,P1001,1,3298300.0,3298330,Mobile,,Jakarta,Jakarta
T141481,2024-03-03,C101976,P1110,2,4925500.0,9850904,Mobile,,Jakarta,Jakarta
T141482,2023-06-07,C102706,P1053,1,2489400.0,2489352,Branch,CAM212,Pekanbaru,Sumatra
T141483,2024-09-18,C101309,P1143,2,439800.0,879675,Mobile,,Pontianak,Kalimantan
T141484,2023-08-13,C101807,P1037,4,719900.0,2879766,Mobile,CAM228,Denpasar,Bali
T141485,2024-07-10,C101099,P1043,2,2535600.0,5071260,CallCenter,,Bogor,West Java
T141486,2024-12-29,C102875,P1005,2,1619500.0,3239000,Internet,,Pontianak,Kalimantan
T141487,2024-09-21,C100727,P1125,4,1760400.0,7041797,Mobile,CAM214,Tangerang,Banten
T141488,2024-01-07,C101065,P1080,1,697700.0,697700,Branch,CAM209,Manado,Sulawesi
T141489,2023-11-05,C100421,P1016,2,4462400.0,8924749,CallCenter,,Jakarta,Jakarta
T141490,2023-12-25,C101980,P1090,2,4631800.0,9263565,Mobile,,Jakarta,Jakarta
T141491,2023-04-12,C100423,P1133,2,242200.0,484373,Mobile,CAM223,Banjarmasin,Kalimantan
T141492,2024-04-04,C101582,P1003,3,710800.0,2132426,Branch,,Makassar,Sulawesi
T141493,2023-05-12,C102621,P1067,1,1739600.0,1739555,Mobile,,Pekanbaru,Sumatra
T141494,2024-12-24,C100236,P1124,6,3180000.0,19080272,Branch,,Palembang,Sumatra
T141495,2023-07-21,C100318,P1050,4,3565900.0,14263456,Internet,CAM200,Jakarta,Jakarta
